Date,Open,High,Low,Close,Volume,Adj Close
2015-04-29,1965.00,1972.00,1938.55005,1961.59998,314100,904.53189
2015-04-28,1988.00,1988.00,1953.00,1961.34998,490300,904.41661
2015-04-27,2001.00,2010.00,1950.00,1986.00,685300,915.78321
2015-04-24,2131.00,2150.00,1982.00,1996.25,3042100,920.50969
2015-04-23,2145.30005,2145.30005,2112.50,2122.56006,213000,978.75371
2015-04-22,2146.13989,2175.00,2100.23999,2138.43994,158300,986.07624
2015-04-21,2138.00,2152.43994,2119.80005,2144.3999,331500,988.82449
2015-04-20,2181.00,2184.00,2117.23999,2133.23999,1607900,983.67844
2015-04-17,2188.00,2195.00,2153.43994,2181.93994,65100,1006.13493
2015-04-16,2215.00,2230.00,2156.23999,2191.1001,148900,1010.35886
2015-04-15,2238.8999,2242.8999,2195.50,2213.19995,88400,1020.54953
2015-04-14,2239.00,2239.00,2239.00,2239.00,000,1032.44643
2015-04-13,2235.00,2244.00,2217.6001,2239.00,67700,1032.44643
2015-04-10,2210.00,2239.00,2210.00,2233.30005,92800,1029.81807
2015-04-09,2210.00,2216.3999,2187.00,2211.3999,68000,1019.71949
2015-04-08,2175.50,2206.86011,2174.00,2200.80005,79500,1014.83169
2015-04-07,2180.00,2183.93994,2141.80005,2161.23999,140100,996.58978
2015-04-06,2178.00,2185.00,2162.00,2177.19995,116100,1003.94923
2015-04-03,2172.23999,2172.23999,2172.23999,2172.23999,000,1001.66209
2015-04-02,2172.23999,2172.23999,2172.23999,2172.23999,000,1001.66209
2015-04-01,2209.3999,2209.3999,2160.00,2172.23999,316200,1001.66209
2015-03-31,2243.6001,2272.00,2204.86011,2216.6001,153000,1022.1174
2015-03-30,2214.00,2244.06006,2195.43994,2229.80005,115900,1028.20416
2015-03-27,2164.00,2225.00,2160.00,2201.93994,161500,1015.35732
2015-03-26,2212.00,2213.50,2130.00,2144.43994,226300,988.84295
2015-03-25,2217.30005,2227.69995,2200.00,2217.69995,146400,1022.62457
2015-03-24,2230.00,2252.00,2206.23999,2212.1001,109400,1020.04237
2015-03-23,2252.00,2275.00,2226.86011,2232.3999,720600,1029.403
2015-03-20,2233.00,2269.50,2233.00,2258.93994,157400,1041.64113
2015-03-19,2227.00,2244.13989,2224.19995,2229.8999,1021400,1028.2502
2015-03-18,2250.00,2260.76001,2220.00,2230.19995,83100,1028.38856
2015-03-17,2260.19995,2278.50,2218.19995,2241.93994,169700,1033.8021
2015-03-16,2210.00,2282.00,2210.00,2267.00,154300,1045.35778
2015-03-13,2226.1001,2228.80005,2194.3999,2216.43994,111300,1022.04355
2015-03-12,2184.8999,2226.36011,2177.50,2217.80005,172500,1022.67072
2015-03-11,2190.00,2240.00,2172.6001,2183.6001,254100,1006.90046
2015-03-10,2200.00,2207.00,2163.30005,2200.1001,180600,1014.50893
2015-03-09,2255.00,2256.00,2179.19995,2190.56006,242900,1010.10983
2015-03-06,2251.69995,2251.69995,2251.69995,2251.69995,000,1038.30263
2015-03-05,2268.3999,2297.3999,2236.00,2251.69995,125300,1038.30263
2015-03-04,2299.00,2313.50,2252.36011,2272.6001,142800,1047.94009
2015-03-03,2291.00,2309.00,2279.43994,2297.36011,79500,1059.35741
2015-03-02,2300.00,2308.00,2278.3999,2291.43994,77200,1056.62751
2015-02-27,2267.23999,2280.86011,2258.00,2266.36011,101400,1045.06271
2015-02-26,2314.8999,2314.8999,2250.00,2259.50,139600,1041.89938
2015-02-25,2290.00,2332.00,2278.36011,2318.06006,323900,1068.90256
2015-02-24,2276.06006,2295.00,2258.00,2278.13989,104500,1050.4946
2015-02-23,2303.93994,2311.00,2253.23999,2270.69995,151900,1047.0639
2015-02-20,2324.00,2335.19995,2277.00,2284.30005,159400,1053.33517
2015-02-19,2304.00,2333.8999,2292.00,2326.6001,171600,1072.84054
2015-02-18,2284.00,2305.00,2261.1001,2295.76001,139700,1058.61958
2015-02-17,2278.50,2278.50,2278.50,2278.50,000,1050.66065
2015-02-16,2281.00,2305.86011,2266.00,2278.50,171000,1050.66065
2015-02-13,2311.00,2324.8999,2286.93994,2296.3999,219400,1058.91464
2015-02-12,2280.00,2322.86011,2275.00,2315.43994,159500,1067.69438
2015-02-11,2275.00,2295.00,2258.23999,2287.19995,121100,1054.67237
2015-02-10,2244.8999,2297.3999,2225.00,2280.30005,283300,1051.49069
2015-02-09,2229.36011,2255.00,2206.3999,2250.19995,321800,1037.61095
2015-02-06,2193.00,2246.76001,2192.3999,2229.36011,242900,1028.00129
2015-02-05,2144.00,2220.00,2144.00,2193.6001,358500,1011.51166
2015-02-04,2128.00,2149.50,2128.00,2142.06006,109000,987.74554
2015-02-03,2140.00,2140.00,2103.06006,2120.36011,147100,977.73927
2015-02-02,2140.00,2151.19995,2127.63989,2134.36011,128900,984.19494
2015-01-30,2152.00,2163.6001,2126.3999,2142.76001,483700,988.0683
2015-01-29,2135.19995,2149.36011,2128.23999,2142.8999,316000,988.13281
2015-01-28,2146.56006,2154.50,2133.00,2145.1001,168000,989.14736
2015-01-27,2214.06006,2216.00,2131.00,2136.00,225400,984.95113
2015-01-26,2214.06006,2214.06006,2214.06006,2214.06006,000,1020.94614
2015-01-23,2200.00,2222.00,2166.76001,2214.06006,211800,1020.94614
2015-01-22,2169.00,2202.00,2161.80005,2195.69995,168500,1012.47994
2015-01-21,2126.19995,2170.00,2117.30005,2165.1001,721600,998.36975
2015-01-20,2102.3999,2132.8999,2100.43994,2122.36011,137900,978.66151
2015-01-19,2118.00,2131.00,2095.80005,2102.3999,121700,969.45747
2015-01-16,2140.19995,2147.36011,2110.00,2114.13989,136200,974.87101
2015-01-15,2144.00,2152.8999,2114.50,2133.93994,239000,984.0012
2015-01-14,2095.00,2135.00,2092.8999,2128.80005,306500,981.63109
2015-01-13,2114.3999,2114.3999,2075.13989,2087.23999,186400,962.46694
2015-01-12,2095.06006,2119.00,2076.23999,2114.76001,443100,975.15696
2015-01-09,1985.00,2108.00,1914.09998,2073.6001,2257700,956.17732
2015-01-08,1982.50,1996.84998,1951.00,1974.55005,1575700,910.50342
2015-01-07,1957.09998,1975.30005,1950.00,1964.80005,1549400,906.0075
2015-01-06,1984.90002,1988.00,1935.00,1956.84998,443100,902.34157
2015-01-05,2014.69995,2029.66003,1977.65002,1996.59998,164700,920.67107
2015-01-02,1975.00,2019.59998,1973.90002,2013.43994,122000,928.4363
2015-01-01,1967.80005,1981.19995,1957.44995,1975.80005,76000,911.07982
2014-12-31,1959.00,1979.00,1951.00,1971.19995,1884400,908.95862
2014-12-30,1965.00,1974.00,1957.25,1966.40002,88800,906.74528
2014-12-29,1952.09998,1972.00,1952.09998,1959.80005,203900,903.70191
2014-12-26,1942.00,1958.94995,1932.00,1950.34998,107600,899.34429
2014-12-25,1934.05005,1934.05005,1934.05005,1934.05005,000,891.82808
2014-12-24,1971.69995,1985.00,1917.75,1934.05005,294400,891.82808
2014-12-23,2000.00,2021.00,1964.30005,1971.09998,136600,908.91252
2014-12-22,2002.23999,2008.56006,1975.15002,1997.00,1010000,920.85553
2014-12-19,1990.19995,2007.09998,1985.75,2001.90002,2303300,923.11502
2014-12-18,1948.55005,1980.00,1946.00,1966.30005,317500,906.69918
2014-12-17,1921.00,1956.00,1898.00,1940.44995,407600,894.7792
2014-12-16,1925.00,1952.00,1925.00,1937.65002,317400,893.4881
2014-12-15,1909.40002,1956.44995,1906.00,1924.30005,340900,887.33217
2014-12-12,1932.25,1960.00,1919.00,1939.15002,350100,894.17978
2014-12-11,1960.00,1960.00,1915.94995,1920.80005,729200,885.71825
2014-12-10,1965.00,1984.80005,1960.50,1963.69995,622000,905.50023
2014-12-09,1985.00,1986.00,1952.55005,1964.80005,339000,906.0075
2014-12-08,2012.00,2017.00,1958.50,1968.59998,4432200,907.75972
2014-12-05,2107.19995,2114.00,2060.06006,2069.69995,271100,954.37889
2014-12-04,2125.00,2144.56006,2099.00,2102.30005,196900,969.41143
2014-12-03,2103.80005,2131.93994,2084.80005,2122.6001,222400,978.77218
2014-12-02,2165.00,2165.00,2116.00,2127.93994,590900,981.23448
2014-12-01,2194.00,2200.50,2146.06006,2175.37988,958900,501.55498
2014-11-28,2188.50,2199.50,2172.50,2179.62012,529900,502.53261
2014-11-27,2159.00,2188.50,2155.47998,2183.43994,506600,503.4133
2014-11-26,2152.50,2155.50,2137.50,2148.82007,247200,495.43136
2014-11-25,2148.86011,2159.87988,2124.50,2151.58008,334700,496.0677
2014-11-24,4200.00,4280.00,4186.00,4273.87988,418600,985.38456
2014-11-21,4201.00,4201.00,4127.83984,4146.12012,219100,955.9283
2014-11-20,4182.00,4232.3999,4182.00,4221.72021,140000,973.35864
2014-11-19,4182.00,4196.00,4141.87988,4179.75977,121300,963.68425
2014-11-18,4220.00,4225.00,4170.2002,4176.87988,115700,963.02026
2014-11-17,4180.00,4225.00,4149.35986,4208.7998,196500,970.37971
2014-11-14,4191.04004,4209.43994,4176.16016,4188.35986,177300,965.66708
2014-11-13,4111.00,4200.00,4111.00,4181.12012,165400,963.99789
2014-11-12,4121.12012,4150.00,4101.00,4108.43994,113100,947.24077
2014-11-11,4165.52002,4165.52002,4108.83984,4124.56006,130000,950.95742
2014-11-10,4169.00,4181.35986,4142.2002,4170.2002,122200,961.4802
2014-11-07,4126.00,4183.43994,4116.27979,4168.72021,247300,961.13897
2014-11-06,4126.00,4126.00,4126.00,4126.00,000,951.28941
2014-11-05,4079.87988,4154.35986,4057.36011,4126.00,293000,951.28941
2014-11-04,4084.47998,4084.47998,4084.47998,4084.47998,000,941.71657
2014-11-03,4075.00,4108.43994,4034.80005,4084.47998,250800,941.71657
2014-10-31,3973.052,4070.00,3973.052,4051.43994,335300,934.09886
2014-10-30,3890.00,3979.052,3890.00,3946.14795,287600,909.82277
2014-10-29,3804.052,3894.00,3804.052,3879.24805,111900,894.39835
2014-10-28,3751.1001,3813.50,3751.1001,3794.052,104400,874.75557
2014-10-27,3838.00,3838.00,3785.75195,3803.052,93000,876.83061
2014-10-24,3805.80005,3805.80005,3805.80005,3805.80005,000,877.4642
2014-10-23,3800.00,3828.64795,3797.19995,3805.80005,75200,877.4642
2014-10-22,3801.1001,3810.75195,3780.00,3794.69995,130400,874.90496
2014-10-21,3850.00,3850.00,3718.00,3774.19995,284400,870.17849
2014-10-20,3868.00,3888.00,3803.50,3812.00,202400,878.89366
2014-10-17,3866.00,3920.00,3839.8999,3853.85205,199400,888.54306
2014-10-16,3909.00,3936.948,3855.00,3865.6001,241500,891.25168
2014-10-15,3918.64795,3918.64795,3918.64795,3918.64795,000,875.81524
2014-10-14,3961.50,3969.8999,3901.14795,3918.64795,297600,875.81524
2014-10-13,3898.00,3986.00,3890.00,3943.448,694200,881.35804
2014-10-10,3685.00,3908.6001,3600.00,3888.948,2588100,869.17732
2014-10-09,3700.00,3713.8999,3630.00,3645.552,809800,814.77848
2014-10-08,3774.00,3800.00,3643.24805,3650.19995,656200,815.81729
2014-10-07,3770.00,3892.052,3769.8999,3830.30005,657200,856.06954
2014-10-06,3847.19995,3847.19995,3847.19995,3847.19995,000,859.84666
2014-10-03,3847.19995,3847.19995,3847.19995,3847.19995,000,859.84666
2014-10-02,3847.19995,3847.19995,3847.19995,3847.19995,000,859.84666
2014-10-01,3750.00,3859.8999,3740.948,3847.19995,284900,859.84666
2014-09-30,3750.00,3757.8999,3704.00,3747.64795,347100,837.59685
2014-09-29,3690.00,3764.00,3684.00,3751.1001,150500,838.36841
2014-09-26,3688.00,3718.8999,3659.6001,3681.19995,295100,822.74577
2014-09-25,3660.00,3705.00,3646.1001,3693.64795,259400,825.52789
2014-09-24,3615.00,3671.64795,3602.50,3649.3999,229500,815.63848
2014-09-23,3655.00,3685.00,3594.1001,3612.80005,622800,807.45844
2014-09-22,3685.00,3693.69995,3633.00,3650.948,175800,815.98448
2014-09-19,3700.00,3769.35205,3681.1001,3701.448,528300,827.27119
2014-09-18,3684.00,3730.00,3657.1001,3699.8999,265300,826.9252
2014-09-17,3675.19995,3745.8999,3672.00,3740.3999,160900,835.97692
2014-09-16,3670.00,3687.19995,3626.80005,3656.552,333200,817.23697
2014-09-15,3670.00,3674.50,3630.00,3642.948,298500,814.19648
2014-09-12,3690.00,3709.85205,3653.64795,3672.35205,107000,820.76827
2014-09-11,3675.00,3699.6001,3633.24805,3683.64795,93300,823.2929
2014-09-10,3719.8999,3719.8999,3663.448,3668.1001,195600,819.81796
2014-09-09,3750.00,3755.3999,3721.448,3736.80005,170500,835.17236
2014-09-08,3740.00,3792.00,3730.00,3778.35205,94500,844.4592
2014-09-05,3722.00,3792.948,3710.00,3730.30005,201500,833.71961
2014-09-04,3730.00,3730.00,3695.35205,3708.052,106500,828.74719
2014-09-03,3600.00,3740.00,3600.00,3734.6001,424400,834.68067
2014-09-02,3596.00,3623.00,3556.50,3611.552,355100,807.1795
2014-09-01,3605.24805,3615.448,3585.14795,3603.3999,68100,805.35751
2014-08-29,3594.00,3594.00,3594.00,3594.00,000,803.25664
2014-08-28,3635.00,3635.00,3568.00,3594.00,77500,803.25664
2014-08-27,3625.00,3648.75195,3602.00,3632.75195,121100,811.91767
2014-08-26,3627.00,3637.00,3598.50,3620.6001,122600,809.20174
2014-08-25,3605.00,3630.00,3561.24805,3621.50,115000,809.40287
2014-08-22,3548.00,3606.948,3547.30005,3601.24805,690300,804.87657
2014-08-21,3550.1001,3561.00,3531.00,3542.948,90200,791.84655
2014-08-20,3551.24805,3583.75195,3546.552,3552.50,66700,793.98142
2014-08-19,3555.00,3586.80005,3530.00,3551.1001,118900,793.66854
2014-08-18,3600.00,3609.00,3550.00,3558.448,99600,795.31079
2014-08-15,3603.75195,3603.75195,3603.75195,3603.75195,000,805.43619
2014-08-14,3600.00,3622.50,3588.6001,3603.75195,101300,805.43619
2014-08-13,3567.00,3618.00,3556.00,3599.1001,180000,804.39651
2014-08-12,3591.00,3595.00,3545.00,3576.3999,103800,799.32303
2014-08-11,3507.50,3583.00,3507.50,3573.24805,115500,798.61859
2014-08-08,3495.052,3520.00,3475.552,3480.35205,143000,777.8564
2014-08-07,3500.00,3542.00,3500.00,3514.552,288500,785.50006
2014-08-06,3520.30005,3604.50,3520.00,3574.69995,508900,798.94309
2014-08-05,3465.00,3515.00,3465.00,3504.24805,266500,783.19714
2014-08-04,3351.00,3482.00,3351.00,3462.6001,504300,773.88885
2014-08-01,3360.00,3390.00,3332.00,3340.35205,145900,746.56649
2014-07-31,3369.50,3392.64795,3345.85205,3365.69995,104800,752.23173
2014-07-30,3392.6001,3392.6001,3350.00,3368.052,197700,752.75741
2014-07-29,3366.3999,3366.3999,3366.3999,3366.3999,000,752.38817
2014-07-28,3350.00,3386.00,3325.00,3366.3999,94100,752.38817
2014-07-25,3382.00,3390.00,3306.00,3352.35205,155800,749.24848
2014-07-24,3348.00,3386.85205,3322.00,3378.24805,171500,755.03622
2014-07-23,3245.00,3352.00,3245.00,3347.00,270200,748.0523
2014-07-22,3206.00,3250.00,3200.24805,3235.1001,169100,723.04275
2014-07-21,3250.00,3275.00,3192.85205,3206.448,186200,716.63902
2014-07-18,3240.00,3273.00,3240.00,3253.19995,109900,727.08805
2014-07-17,3231.00,3342.85205,3231.00,3243.30005,173000,724.87543
2014-07-16,3230.00,3246.00,3207.6001,3229.3999,209100,721.76876
2014-07-15,3250.00,3258.948,3218.00,3225.448,205100,720.88551
2014-07-14,3330.00,3330.00,3188.19995,3227.00,318600,721.23238
2014-07-11,3410.00,3429.35205,3305.00,3325.80005,789700,743.31413
2014-07-10,3310.00,3377.00,3255.00,3292.8999,378900,735.96096
2014-07-09,3341.00,3382.00,3290.448,3304.30005,192000,738.50889
2014-07-08,3345.00,3404.1001,3305.1001,3333.80005,353500,745.10212
2014-07-07,3255.552,3359.00,3255.552,3343.75195,392800,747.32636
2014-07-04,3208.00,3248.80005,3205.00,3239.14795,134600,723.94744
2014-07-03,3214.80005,3230.00,3206.00,3210.75195,184000,717.60095
2014-07-02,3220.1001,3245.00,3201.00,3218.50,118200,719.33263
2014-07-01,3246.00,3254.948,3210.00,3221.75195,162800,720.05944
2014-06-30,3215.50,3259.00,3212.80005,3246.448,164500,725.57899
2014-06-27,3186.00,3233.00,3180.00,3221.948,203800,720.10326
2014-06-26,3211.00,3230.00,3179.052,3189.3999,320600,712.82878
2014-06-25,3242.1001,3242.1001,3206.8999,3212.80005,371600,718.0587
2014-06-24,3232.00,3234.3999,3194.30005,3210.30005,351400,717.49995
2014-06-23,3312.00,3312.00,3222.00,3231.052,187600,722.138
2014-06-20,3320.00,3335.00,3302.24805,3315.6001,214700,741.03444
2014-06-19,3248.00,3322.50,3246.00,3312.3999,347700,740.3192
2014-06-18,3259.00,3274.00,3215.6001,3244.552,308500,725.15524
2014-06-17,3255.00,3265.00,3218.8999,3247.24805,185300,725.7578
2014-06-16,3192.00,3258.00,3181.00,3242.19995,337000,724.62956
2014-06-13,3186.00,3205.00,3132.14795,3181.64795,386600,711.09623
2014-06-12,3276.00,3298.00,3120.64795,3166.6001,1093700,707.73304
2014-06-11,3099.00,3255.00,3099.00,3178.75195,983200,710.44897
2014-06-10,2999.00,3080.85205,2999.00,3067.19995,301500,685.51717
2014-06-09,3010.1001,3015.00,2978.00,2985.69995,302900,667.30198
2014-06-06,3009.00,3012.6001,2956.14795,2999.80005,601800,670.45334
2014-06-05,2993.24805,3063.19995,2967.00,3037.948,352500,678.97938
2014-06-04,3010.00,3024.1001,2958.1001,2993.69995,301100,669.08997
2014-06-03,3002.24805,3036.1001,2975.64795,3015.3999,252400,673.9399
2014-06-02,2950.00,3000.00,2950.00,2993.50,390400,669.04528
2014-05-30,2945.00,2955.00,2894.00,2941.50,3969100,657.42332
2014-05-29,3040.00,3040.00,2915.00,2924.30005,1617600,653.57914
2014-05-28,3130.00,3188.00,3123.448,3172.19995,128100,670.54271
2014-05-27,3100.00,3158.00,3100.00,3133.8999,185900,662.44681
2014-05-26,3085.00,3108.80005,3054.19995,3093.85205,189700,653.98146
2014-05-23,3122.00,3167.19995,3010.00,3066.50,297600,648.19976
2014-05-22,3155.50,3173.64795,3083.052,3107.19995,204100,656.80295
2014-05-21,3117.00,3157.8999,3097.30005,3150.64795,135900,665.98703
2014-05-20,3053.1001,3133.00,3039.35205,3119.052,237700,659.30825
2014-05-19,3201.00,3201.00,3005.00,3022.75195,904900,638.95225
2014-05-16,3275.00,3337.3999,3061.14795,3177.85205,489700,671.73746
2014-05-15,3245.24805,3285.00,3211.8999,3270.3999,175800,691.30031
2014-05-14,3235.00,3261.30005,3218.00,3246.8999,135000,686.33286
2014-05-13,3180.052,3285.00,3180.052,3265.50,297400,690.26457
2014-05-12,3120.00,3190.052,3104.8999,3177.8999,407100,671.74757
2014-05-09,3062.948,3120.00,3055.35205,3105.3999,166300,656.42245
2014-05-08,3070.00,3088.00,3046.50,3062.948,201600,647.44893
2014-05-07,3151.00,3165.00,3051.64795,3064.448,414000,647.766
2014-05-06,3175.50,3182.1001,3154.00,3164.14795,89700,668.84067
2014-05-05,3190.00,3231.448,3171.1001,3176.14795,103300,671.37725
2014-05-02,3182.50,3244.24805,3182.50,3219.80005,115200,680.60447
2014-05-01,3177.19995,3177.19995,3177.19995,3177.19995,000,671.59962
2014-04-30,3182.75195,3191.00,3169.19995,3177.19995,1013900,671.59962
2014-04-29,3172.50,3195.052,3172.50,3178.6001,106100,671.89558
2014-04-28,3172.69995,3193.00,3172.69995,3178.14795,102600,671.80001
2014-04-25,3180.00,3194.3999,3164.69995,3174.24805,112400,670.97564
2014-04-24,3172.75195,3172.75195,3172.75195,3172.75195,000,670.6594
2014-04-23,3165.30005,3190.00,3165.00,3172.75195,147400,670.6594
2014-04-22,3179.3999,3200.00,3143.00,3149.8999,177100,665.82891
2014-04-21,3202.00,3217.00,3170.00,3181.24805,138000,672.45531
2014-04-18,3189.8999,3189.8999,3189.8999,3189.8999,000,674.28415
2014-04-17,3175.00,3207.948,3158.00,3189.8999,226100,674.28415
2014-04-16,3257.00,3257.00,3150.00,3156.3999,471800,667.20288
2014-04-15,3347.00,3371.80005,3245.35205,3260.448,2013600,689.19667
2014-04-14,3235.85205,3235.85205,3235.85205,3235.85205,000,683.99756
2014-04-11,3190.24805,3256.00,3165.00,3235.85205,423900,683.99756
2014-04-10,3264.00,3264.00,3186.6001,3206.6001,212200,677.81425
2014-04-09,3300.00,3300.00,3231.00,3253.1001,394900,687.64347
2014-04-08,3291.24805,3291.24805,3291.24805,3291.24805,000,695.70722
2014-04-07,3310.00,3320.00,3196.00,3291.24805,94300,695.70722
2014-04-04,3343.00,3354.75195,3303.00,3315.50,117400,700.83362
2014-04-03,3332.00,3345.00,3320.00,3338.6001,107600,705.71654
2014-04-02,3344.00,3348.552,3300.00,3320.19995,145000,701.8271
2014-04-01,3285.00,3322.85205,3279.1001,3310.6001,171300,699.79787
2014-03-31,3275.00,3304.19995,3230.24805,3278.85205,421000,693.08694
2014-03-28,3232.24805,3270.00,3231.00,3257.75195,184800,688.62678
2014-03-27,3246.00,3262.00,3217.00,3228.50,140800,682.44347
2014-03-26,3264.948,3271.50,3232.00,3244.64795,177400,685.85684
2014-03-25,3257.00,3279.50,3245.00,3251.6001,143900,687.32639
2014-03-24,3280.00,3316.948,3270.00,3274.052,187300,692.0723
2014-03-21,3330.00,3337.00,3270.552,3305.24805,341500,698.66655
2014-03-20,3275.00,3349.00,3272.00,3303.00,337400,698.19136
2014-03-19,3360.00,3366.50,3240.14795,3271.552,594000,691.54385
2014-03-18,3397.948,3412.80005,3342.00,3349.24805,208000,707.96731
2014-03-17,3389.448,3389.448,3389.448,3389.448,000,716.46482
2014-03-14,3357.50,3401.00,3341.35205,3389.448,288700,716.46482
2014-03-13,3430.19995,3449.00,3340.00,3357.50,1864800,709.71162
2014-03-12,3680.00,3698.3999,3651.8999,3670.8999,83500,775.95839
2014-03-11,3667.00,3706.948,3630.00,3672.75195,142300,776.34988
2014-03-10,3726.14795,3726.6001,3645.1001,3672.75195,183100,776.34988
2014-03-07,3825.00,3830.8999,3705.00,3740.948,424500,790.76523
2014-03-06,3832.00,3846.35205,3816.69995,3835.69995,70900,810.79399
2014-03-05,3821.00,3840.00,3809.448,3815.30005,110000,806.48184
2014-03-04,3764.00,3821.00,3763.69995,3799.8999,184700,803.22654
2014-03-03,3823.00,3847.19995,3780.1001,3793.052,103700,801.77902
2014-02-28,3779.00,3832.1001,3779.00,3820.19995,103400,807.51758
2014-02-27,3803.85205,3803.85205,3803.85205,3803.85205,000,804.06195
2014-02-26,3779.50,3809.00,3772.00,3803.85205,115000,804.06195
2014-02-25,3751.50,3790.00,3751.50,3782.69995,419700,799.5908
2014-02-24,3745.00,3755.00,3730.00,3750.75195,80100,792.8376
2014-02-21,3728.00,3755.00,3728.00,3751.69995,62700,793.03799
2014-02-20,3750.00,3750.00,3705.50,3713.69995,80200,785.00551
2014-02-19,3689.00,3763.052,3689.00,3753.948,252100,793.51318
2014-02-18,3652.00,3690.50,3651.1001,3680.00,747200,777.88198
2014-02-17,3670.24805,3677.00,3650.00,3662.24805,87200,774.12956
2014-02-14,3596.00,3655.00,3596.00,3645.6001,126100,770.6105
2014-02-13,3600.00,3618.80005,3581.00,3586.448,99800,758.10687
2014-02-12,3606.00,3624.8999,3592.00,3599.6001,436900,760.88697
2014-02-11,3569.00,3622.00,3569.00,3595.80005,247400,760.08371
2014-02-10,3570.30005,3584.14795,3555.552,3568.50,240000,754.313
2014-02-07,3580.00,3603.3999,3548.052,3566.69995,690500,753.93251
2014-02-06,3566.552,3583.8999,3540.75195,3563.448,348900,753.24511
2014-02-05,3576.1001,3588.00,3540.6001,3581.552,120700,757.07195
2014-02-04,3588.1001,3590.00,3550.00,3566.64795,108100,753.92152
2014-02-03,3685.00,3692.50,3623.50,3628.69995,158000,767.03813
2014-01-31,3704.00,3736.80005,3613.00,3699.448,141400,781.99292
2014-01-30,3696.24805,3717.00,3663.00,3704.75195,120900,783.11407
2014-01-29,3669.8999,3743.8999,3656.6001,3717.64795,189100,785.84004
2014-01-28,3718.14795,3718.14795,3671.00,3677.00,74300,777.24784
2014-01-27,3718.00,3770.00,3718.00,3732.6001,114400,789.00064
2014-01-24,3769.052,3798.00,3754.448,3759.052,140800,794.59207
2014-01-23,3770.00,3799.00,3758.69995,3792.80005,244700,801.72577
2014-01-22,3735.00,3775.00,3735.00,3767.1001,145600,796.29329
2014-01-21,3745.00,3770.50,3720.00,3755.64795,273400,793.87252
2014-01-20,3712.00,3760.00,3704.00,3749.8999,735100,792.65749
2014-01-17,3725.00,3759.8999,3723.1001,3728.052,552600,788.03926
2014-01-16,3704.00,3737.00,3695.00,3724.69995,648100,787.3307
2014-01-15,3685.1001,3723.1001,3678.00,3710.552,549700,784.34009
2014-01-14,3636.00,3697.30005,3636.00,3688.85205,235900,779.75314
2014-01-13,3572.00,3674.3999,3572.00,3665.69995,803100,774.85922
2014-01-10,3494.00,3575.19995,3449.00,3548.8999,1979900,750.16992
2014-01-09,3435.6001,3481.948,3417.30005,3451.052,364300,729.48673
2014-01-08,3466.00,3474.00,3420.85205,3428.50,167700,724.71967
2014-01-07,3510.00,3522.24805,3447.00,3457.3999,160500,730.82856
2014-01-06,3580.00,3581.00,3470.00,3514.19995,294000,742.83501
2014-01-03,3471.00,3572.052,3456.00,3565.448,319100,753.66787
2014-01-02,3466.3999,3507.3999,3464.948,3474.75195,146600,734.49645
2014-01-01,3491.00,3497.00,3461.3999,3466.3999,94300,732.73099
2013-12-31,3505.00,3519.80005,3480.00,3485.50,171800,736.76838
2013-12-30,3556.00,3575.00,3477.19995,3501.64795,306100,740.18175
2013-12-27,3531.00,3570.00,3525.35205,3562.24805,342000,752.99146
2013-12-26,3485.00,3530.00,3482.1001,3515.552,218700,743.1208
2013-12-25,3486.35205,3486.35205,3486.35205,3486.35205,000,736.94849
2013-12-24,3484.00,3502.00,3465.3999,3486.35205,281400,736.94849
2013-12-23,3502.00,3538.19995,3463.00,3468.64795,301200,733.20618
2013-12-20,3509.00,3569.8999,3509.00,3552.30005,268100,750.88864
2013-12-19,3459.00,3540.00,3455.80005,3514.448,333700,742.88744
2013-12-18,3450.50,3470.00,3448.00,3457.80005,283900,730.91314
2013-12-17,3444.35205,3483.19995,3444.35205,3456.448,424300,730.62734
2013-12-16,3370.00,3460.00,3354.6001,3449.85205,508900,729.23308
2013-12-13,3352.00,3380.00,3345.00,3373.85205,239600,713.16813
2013-12-12,3370.00,3385.14795,3350.00,3363.3999,118900,710.95875
2013-12-11,3361.00,3379.00,3342.00,3371.3999,341900,712.64979
2013-12-10,3310.00,3389.64795,3310.00,3370.30005,313900,712.41731
2013-12-09,3350.00,3384.00,3322.50,3337.448,116600,705.47301
2013-12-06,3350.00,3350.00,3320.00,3326.6001,574200,703.17997
2013-12-05,3375.30005,3396.64795,3344.75195,3351.14795,183700,708.36892
2013-12-04,3349.00,3386.30005,3338.80005,3365.00,265600,711.29698
2013-12-03,3324.00,3359.3999,3324.00,3348.448,345800,707.7982
2013-12-02,3354.00,3373.8999,3328.3999,3338.448,218400,705.68439
2013-11-29,3310.00,3366.00,3310.00,3353.50,180500,708.86609
2013-11-28,3297.00,3332.948,3251.00,3323.948,2965200,702.61936
2013-11-27,3320.00,3333.00,3290.00,3295.64795,72400,696.63727
2013-11-26,3315.00,3348.448,3293.24805,3318.948,318200,701.56246
2013-11-25,3349.00,3379.14795,3309.50,3327.6001,479200,703.39135
2013-11-22,3325.1001,3372.50,3325.1001,3349.30005,116600,707.9783
2013-11-21,3402.00,3402.00,3316.052,3347.35205,184000,707.56654
2013-11-20,3420.00,3440.00,3395.00,3402.3999,117100,719.2026
2013-11-19,3401.00,3447.8999,3399.14795,3443.6001,289100,727.91154
